Date,F.Y,QUARTER,P_NO,PAYMENT TYPE,TYPE OF PRODUCT,Quantity,Price,Amount,TYPE OF ACCESSORY/MOBILE
13-04-2021,2021-2022,1,P/M/A25,MOBILE PAYMENTS,MOBILE,1,1285.72,1785.72,BUDGET PHONE
02-05-2021,2021-2022,1,P/M/A62,CREDIT,MOBILE,1,14669.64,15169.64,MIDRANGE PHONE
13-04-2021,2021-2022,1,P/M/A34,MOBILE PAYMENTS,MOBILE,1,12446.42,12946.42,BUDGET PHONE
13-04-2021,2021-2022,1,P/M/A54,DEBIT,MOBILE,1,6375,6875,BUDGET PHONE
14-04-2022,2022-2023,1,P/A/48,DEBIT,ACCESSORY,1,770.34,1270.34,WIRELESS HEADSET
14-04-2021,2021-2022,1,P/M/A23,CASH,MOBILE,1,727.68,1227.68,BUDGET PHONE
14-04-2021,2021-2022,1,P/M/A24,CASH,MOBILE,1,982.14,1482.14,BUDGET PHONE
14-04-2021,2021-2022,1,P/M/A24,CASH,MOBILE,1,973.22,1473.22,BUDGET PHONE
14-04-2021,2021-2022,1,P/M/A25,CASH,MOBILE,1,1285.72,1785.72,BUDGET PHONE
14-04-2021,2021-2022,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
14-04-2021,2021-2022,1,P/M/A54,MOBILE PAYMENTS,MOBILE,1,6375,6875,BUDGET PHONE
03-05-2021,2021-2022,1,P/M/A62,CREDIT,MOBILE,1,14669.64,15169.64,MIDRANGE PHONE
17-06-2021,2021-2022,1,P/M/A62,CREDIT,MOBILE,1,14669.64,15169.64,MIDRANGE PHONE
15-04-2021,2021-2022,1,P/M/A19,CASH,MOBILE,1,30741.08,31241.08,PREMIUM MIDRANGE PHONE
15-04-2021,2021-2022,1,P/M/A24,MOBILE PAYMENTS,MOBILE,1,950.9,1450.9,BUDGET PHONE
15-04-2021,2021-2022,1,P/M/A26,CASH,MOBILE,1,2357.14,2857.14,BUDGET PHONE
29-06-2021,2021-2022,1,P/M/A63,DEBIT,MOBILE,1,14669.64,15169.64,MIDRANGE PHONE
15-04-2021,2021-2022,1,P/M/A42,DEBIT,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
15-04-2021,2021-2022,1,P/M/A42,CREDIT,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
15-04-2021,2021-2022,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
16-04-2022,2022-2023,1,P/A/22,CASH,ACCESSORY,1,516.1,1016.1,CHARGER 
16-04-2022,2022-2023,1,P/A/35,CASH,ACCESSORY,1,2295.76,2795.76,COVER
16-04-2021,2021-2022,1,P/M/A24,DEBIT,MOBILE,1,950.9,1450.9,BUDGET PHONE
16-04-2021,2021-2022,1,P/M/A42,DEBIT,MOBILE,1,51196.43,51696.43,FLAGSHIP PHONE
16-04-2021,2021-2022,1,P/M/A43,CREDIT,MOBILE,1,61017.86,61517.86,FLAGSHIP PHONE
16-04-2021,2021-2022,1,P/M/A61,DEBIT,MOBILE,1,8160.72,8660.72,BUDGET PHONE
17-04-2022,2022-2023,1,P/A/47,DEBIT,ACCESSORY,1,2041.52,2541.52,WIRELESS HEADSET
17-04-2022,2022-2023,1,P/A/48,MOBILE PAYMENTS,ACCESSORY,1,770.34,1270.34,WIRELESS HEADSET
17-04-2021,2021-2022,1,P/M/A53,CASH,MOBILE,1,5392.86,5892.86,BUDGET PHONE
17-04-2021,2021-2022,1,P/M/A54,MOBILE PAYMENTS,MOBILE,1,6375,6875,BUDGET PHONE
17-04-2021,2021-2022,1,P/M/A74,MOBILE PAYMENTS,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
18-04-2021,2021-2022,1,P/M/A34,CREDIT,MOBILE,1,12446.42,12946.42,BUDGET PHONE
18-04-2021,2021-2022,1,P/M/A34,MOBILE PAYMENTS,MOBILE,1,12446.42,12946.42,BUDGET PHONE
18-04-2021,2021-2022,1,P/M/A34,DEBIT,MOBILE,1,12803.58,13303.58,BUDGET PHONE
18-04-2021,2021-2022,1,P/M/A34,DEBIT,MOBILE,1,12446.42,12946.42,BUDGET PHONE
18-04-2021,2021-2022,1,P/M/A34,CREDIT,MOBILE,1,12446.42,12946.42,BUDGET PHONE
18-04-2021,2021-2022,1,P/M/A34,CASH,MOBILE,1,12803.58,13303.58,BUDGET PHONE
18-04-2021,2021-2022,1,P/M/A43,CREDIT,MOBILE,1,57446.43,57946.43,FLAGSHIP PHONE
18-04-2021,2021-2022,1,P/M/A53,DEBIT,MOBILE,1,5392.86,5892.86,BUDGET PHONE
19-04-2022,2022-2023,1,P/A/26,DEBIT,ACCESSORY,1,2169.5,2669.5,CHARGER 
19-04-2022,2022-2023,1,P/A/28,CREDIT,ACCESSORY,1,2042.37,2542.37,CHARGER 
19-04-2021,2021-2022,1,P/M/A32,CASH,MOBILE,1,11910.72,12410.72,BUDGET PHONE
19-04-2021,2021-2022,1,P/M/A40,CREDIT,MOBILE,1,44133.93,44633.93,PREMIUM MIDRANGE PHONE
19-04-2021,2021-2022,1,P/M/A43,DEBIT,MOBILE,1,64589.28,65089.28,FLAGSHIP PHONE
19-04-2021,2021-2022,1,P/M/A61,CREDIT,MOBILE,1,8428.58,8928.58,BUDGET PHONE
20-04-2021,2021-2022,1,P/M/A31,MOBILE PAYMENTS,MOBILE,1,10205.36,10705.36,BUDGET PHONE
20-04-2021,2021-2022,1,P/M/A43,CREDIT,MOBILE,1,61017.86,61517.86,FLAGSHIP PHONE
20-04-2021,2021-2022,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,61017.86,61517.86,FLAGSHIP PHONE
20-04-2021,2021-2022,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,61017.86,61517.86,FLAGSHIP PHONE
20-04-2021,2021-2022,1,P/M/A61,CASH,MOBILE,1,8160.72,8660.72,BUDGET PHONE
21-04-2022,2022-2023,1,P/A/15,MOBILE PAYMENTS,ACCESSORY,1,514.84,1014.84,BATTERY
21-04-2022,2022-2023,1,P/A/33,CASH,ACCESSORY,1,432.2,932.2,COVER
21-04-2022,2022-2023,1,P/A/47,MOBILE PAYMENTS,ACCESSORY,1,1788.14,2288.14,WIRELESS HEADSET
21-04-2021,2021-2022,1,P/M/A26,MOBILE PAYMENTS,MOBILE,1,2379.46,2879.46,BUDGET PHONE
21-04-2021,2021-2022,1,P/M/A40,DEBIT,MOBILE,1,44133.93,44633.93,PREMIUM MIDRANGE PHONE
21-04-2021,2021-2022,1,P/M/A61,CREDIT,MOBILE,1,8160.72,8660.72,BUDGET PHONE
22-04-2022,2022-2023,1,P/A/36,DEBIT,ACCESSORY,1,2042.38,2542.38,COVER
22-04-2021,2021-2022,1,P/M/A25,MOBILE PAYMENTS,MOBILE,1,1330.36,1830.36,BUDGET PHONE
22-04-2021,2021-2022,1,P/M/A34,DEBIT,MOBILE,1,12803.58,13303.58,BUDGET PHONE
22-04-2021,2021-2022,1,P/M/A34,DEBIT,MOBILE,1,12803.58,13303.58,BUDGET PHONE
22-04-2021,2021-2022,1,P/M/A40,DEBIT,MOBILE,1,44133.93,44633.93,PREMIUM MIDRANGE PHONE
22-04-2021,2021-2022,1,P/M/A40,DEBIT,MOBILE,1,40562.5,41062.5,PREMIUM MIDRANGE PHONE
22-04-2021,2021-2022,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,61017.86,61517.86,FLAGSHIP PHONE
22-04-2021,2021-2022,1,P/M/A61,CREDIT,MOBILE,1,8160.72,8660.72,BUDGET PHONE
23-04-2021,2021-2022,1,P/M/A29,MOBILE PAYMENTS,MOBILE,1,571.42,1071.42,BUDGET PHONE
23-04-2021,2021-2022,1,P/M/A31,CASH,MOBILE,1,10205.36,10705.36,BUDGET PHONE
23-04-2021,2021-2022,1,P/M/A33,MOBILE PAYMENTS,MOBILE,1,11991.08,12491.08,BUDGET PHONE
22-05-2021,2021-2022,1,P/M/A40,DEBIT,MOBILE,1,44133.93,44633.93,PREMIUM MIDRANGE PHONE
22-05-2021,2021-2022,1,P/M/A40,DEBIT,MOBILE,1,40562.5,41062.5,PREMIUM MIDRANGE PHONE
24-04-2022,2022-2023,1,P/A/21,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
24-04-2021,2021-2022,1,P/M/A25,MOBILE PAYMENTS,MOBILE,1,1366.08,1866.08,BUDGET PHONE
24-04-2021,2021-2022,1,P/M/A34,MOBILE PAYMENTS,MOBILE,1,12803.58,13303.58,BUDGET PHONE
25-04-2022,2022-2023,1,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,1288.14,1788.14,COVER
25-04-2021,2021-2022,1,P/M/A42,DEBIT,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
25-04-2021,2021-2022,1,P/M/A43,DEBIT,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
26-04-2022,2022-2023,1,P/A/47,DEBIT,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
26-04-2022,2022-2023,1,P/A/47,MOBILE PAYMENTS,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
26-04-2021,2021-2022,1,P/M/A74,DEBIT,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
27-04-2022,2022-2023,1,P/A/47,CASH,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
27-04-2021,2021-2022,1,P/M/A33,MOBILE PAYMENTS,MOBILE,1,11991.08,12491.08,BUDGET PHONE
27-04-2021,2021-2022,1,P/M/A33,CREDIT,MOBILE,1,11991.08,12491.08,BUDGET PHONE
27-04-2021,2021-2022,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
27-04-2021,2021-2022,1,P/M/A43,CREDIT,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
27-04-2021,2021-2022,1,P/M/A61,MOBILE PAYMENTS,MOBILE,1,10205.36,10705.36,BUDGET PHONE
28-04-2021,2021-2022,1,P/M/A23,DEBIT,MOBILE,1,750,1250,BUDGET PHONE
28-04-2021,2021-2022,1,P/M/A33,MOBILE PAYMENTS,MOBILE,1,11991.08,12491.08,BUDGET PHONE
28-04-2021,2021-2022,1,P/M/A40,CASH,MOBILE,1,40562.5,41062.5,PREMIUM MIDRANGE PHONE
28-04-2021,2021-2022,1,P/M/A54,CASH,MOBILE,1,6375,6875,BUDGET PHONE
29-04-2022,2022-2023,1,P/A/21,DEBIT,ACCESSORY,1,516.94,1016.94,CHARGER 
29-04-2022,2022-2023,1,P/A/22,DEBIT,ACCESSORY,1,516.1,1016.1,CHARGER 
29-04-2021,2021-2022,1,P/M/A42,MOBILE PAYMENTS,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
29-04-2021,2021-2022,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
29-04-2021,2021-2022,1,P/M/A54,MOBILE PAYMENTS,MOBILE,1,6375,6875,BUDGET PHONE
30-04-2021,2021-2022,1,P/M/A42,CREDIT,MOBILE,1,54767.86,55267.86,FLAGSHIP PHONE
30-04-2021,2021-2022,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,61017.86,61517.86,FLAGSHIP PHONE
01-05-2021,2021-2022,1,P/M/A34,CREDIT,MOBILE,1,12803.58,13303.58,BUDGET PHONE
02-05-2022,2022-2023,1,P/A/36,CASH,ACCESSORY,1,2042.38,2542.38,COVER
03-05-2022,2022-2023,1,P/A/12,MOBILE PAYMENTS,ACCESSORY,1,553.9,1053.9,BATTERY
03-05-2021,2021-2022,1,P/M/A34,CREDIT,MOBILE,1,12803.58,13303.58,BUDGET PHONE
03-05-2021,2021-2022,1,P/M/A55,CASH,MOBILE,1,6812.5,7312.5,BUDGET PHONE
04-05-2021,2021-2022,1,P/M/A34,DEBIT,MOBILE,1,12803.58,13303.58,BUDGET PHONE
04-05-2021,2021-2022,1,P/M/A43,DEBIT,MOBILE,1,61017.86,61517.86,FLAGSHIP PHONE
05-05-2022,2022-2023,1,P/A/35,DEBIT,ACCESSORY,1,1618.64,2118.64,COVER
05-05-2021,2021-2022,1,P/M/A43,CREDIT,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
05-05-2021,2021-2022,1,P/M/A53,MOBILE PAYMENTS,MOBILE,1,5392.86,5892.86,BUDGET PHONE
06-05-2022,2022-2023,1,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,1788.14,2288.14,COVER
06-05-2022,2022-2023,1,P/A/48,CREDIT,ACCESSORY,1,770.34,1270.34,WIRELESS HEADSET
06-05-2022,2022-2023,1,P/A/9,CASH,ACCESSORY,1,18983.06,19483.06,GALAXY WATCH
06-05-2021,2021-2022,1,P/M/A34,MOBILE PAYMENTS,MOBILE,1,12803.58,13303.58,BUDGET PHONE
06-05-2021,2021-2022,1,P/M/A42,DEBIT,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
06-05-2021,2021-2022,1,P/M/A61,MOBILE PAYMENTS,MOBILE,1,10214.28,10714.28,BUDGET PHONE
07-05-2022,2022-2023,1,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,1618.64,2118.64,COVER
07-05-2022,2022-2023,1,P/A/47,CASH,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
07-05-2022,2022-2023,1,P/A/47,CASH,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
07-05-2021,2021-2022,1,P/M/A40,CREDIT,MOBILE,1,40562.5,41062.5,PREMIUM MIDRANGE PHONE
08-05-2022,2022-2023,1,P/A/22,DEBIT,ACCESSORY,1,516.1,1016.1,CHARGER 
08-05-2022,2022-2023,1,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,1838.98,2338.98,COVER
08-05-2022,2022-2023,1,P/A/35,CASH,ACCESSORY,1,2295.76,2795.76,COVER
08-05-2021,2021-2022,1,P/M/A33,CASH,MOBILE,1,11991.08,12491.08,BUDGET PHONE
08-05-2021,2021-2022,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,64589.28,65089.28,FLAGSHIP PHONE
08-05-2021,2021-2022,1,P/M/A53,MOBILE PAYMENTS,MOBILE,1,5392.86,5892.86,BUDGET PHONE
08-05-2021,2021-2022,1,P/M/A74,DEBIT,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
09-05-2021,2021-2022,1,P/M/A40,CREDIT,MOBILE,1,44133.92,44633.92,PREMIUM MIDRANGE PHONE
09-05-2021,2021-2022,1,P/M/A62,DEBIT,MOBILE,1,13361.6,13861.6,BUDGET PHONE
09-05-2022,2022-2023,1,P/T/S3,MOBILE PAYMENTS,TABLET,4,12211.86,50847.46,BUDGET TABLET
09-05-2022,2022-2023,1,P/T/S3,DEBIT,TABLET,11,12211.86,139830.51,BUDGET TABLET
10-05-2022,2022-2023,1,P/A/48,CREDIT,ACCESSORY,1,770.34,1270.34,WIRELESS HEADSET
10-05-2021,2021-2022,1,P/M/A31,CREDIT,MOBILE,1,10125,10625,BUDGET PHONE
10-05-2021,2021-2022,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
11-05-2022,2022-2023,1,P/A/47,DEBIT,ACCESSORY,1,1703.38,2203.38,WIRELESS HEADSET
11-05-2021,2021-2022,1,P/M/A54,CREDIT,MOBILE,1,6375,6875,BUDGET PHONE
12-05-2021,2021-2022,1,P/M/A42,DEBIT,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
12-05-2021,2021-2022,1,P/M/A55,DEBIT,MOBILE,1,6812.5,7312.5,BUDGET PHONE
13-05-2021,2021-2022,1,P/M/A61,CASH,MOBILE,1,10205.36,10705.36,BUDGET PHONE
14-05-2022,2022-2023,1,P/A/35,DEBIT,ACCESSORY,1,2295.76,2795.76,COVER
14-05-2021,2021-2022,1,P/M/A61,DEBIT,MOBILE,1,8160.71,8660.71,BUDGET PHONE
14-05-2021,2021-2022,1,P/M/A74,CREDIT,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
15-05-2021,2021-2022,1,P/M/A23,CASH,MOBILE,1,683.04,1183.04,BUDGET PHONE
15-05-2021,2021-2022,1,P/M/A29,CASH,MOBILE,1,526.78,1026.78,BUDGET PHONE
15-05-2021,2021-2022,1,P/M/A40,CASH,MOBILE,1,40562.5,41062.5,PREMIUM MIDRANGE PHONE
15-05-2021,2021-2022,1,P/M/A61,MOBILE PAYMENTS,MOBILE,1,8160.72,8660.72,BUDGET PHONE
16-05-2022,2022-2023,1,P/A/35,CREDIT,ACCESSORY,1,1957.62,2457.62,COVER
16-05-2021,2021-2022,1,P/M/A24,DEBIT,MOBILE,1,973.22,1473.22,BUDGET PHONE
16-05-2021,2021-2022,1,P/M/A40,CASH,MOBILE,1,40562.5,41062.5,PREMIUM MIDRANGE PHONE
16-05-2021,2021-2022,1,P/M/A55,CREDIT,MOBILE,1,6812.5,7312.5,BUDGET PHONE
16-05-2021,2021-2022,1,P/M/A74,DEBIT,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
17-05-2021,2021-2022,1,P/M/A33,DEBIT,MOBILE,1,11991.08,12491.08,BUDGET PHONE
17-05-2021,2021-2022,1,P/M/A43,DEBIT,MOBILE,1,61017.86,61517.86,FLAGSHIP PHONE
18-05-2022,2022-2023,1,P/A/35,CASH,ACCESSORY,1,2295.76,2795.76,COVER
18-05-2021,2021-2022,1,P/M/A29,DEBIT,MOBILE,1,571.42,1071.42,BUDGET PHONE
18-05-2021,2021-2022,1,P/M/A40,CASH,MOBILE,1,40562.5,41062.5,PREMIUM MIDRANGE PHONE
18-05-2021,2021-2022,1,P/M/A42,MOBILE PAYMENTS,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
18-05-2021,2021-2022,1,P/M/A42,DEBIT,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
18-05-2021,2021-2022,1,P/M/A61,MOBILE PAYMENTS,MOBILE,1,10214.28,10714.28,BUDGET PHONE
19-05-2022,2022-2023,1,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,432.2,932.2,CHARGER 
19-05-2022,2022-2023,1,P/A/47,CREDIT,ACCESSORY,1,1703.38,2203.38,WIRELESS HEADSET
19-05-2021,2021-2022,1,P/M/A34,DEBIT,MOBILE,1,12803.58,13303.58,BUDGET PHONE
19-05-2021,2021-2022,1,P/M/A42,DEBIT,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
19-05-2021,2021-2022,1,P/M/A55,CASH,MOBILE,1,6812.5,7312.5,BUDGET PHONE
19-05-2021,2021-2022,1,P/M/A62,DEBIT,MOBILE,1,14232.14,14732.14,BUDGET PHONE
20-05-2021,2021-2022,1,P/M/A25,CREDIT,MOBILE,1,1285.72,1785.72,BUDGET PHONE
20-05-2021,2021-2022,1,P/M/A29,CREDIT,MOBILE,30,410.71,27321.42,BUDGET PHONE
20-05-2021,2021-2022,1,P/M/A38,MOBILE PAYMENTS,MOBILE,1,38250,38750,PREMIUM MIDRANGE PHONE
20-05-2021,2021-2022,1,P/M/A61,MOBILE PAYMENTS,MOBILE,1,8160.72,8660.72,BUDGET PHONE
22-05-2022,2022-2023,1,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,1838.98,2338.98,COVER
22-05-2022,2022-2023,1,P/A/35,CREDIT,ACCESSORY,1,1618.64,2118.64,COVER
22-05-2021,2021-2022,1,P/M/A24,DEBIT,MOBILE,1,950.9,1450.9,BUDGET PHONE
23-05-2022,2022-2023,1,P/A/7,MOBILE PAYMENTS,ACCESSORY,1,4584.74,5084.74,GALAXY WATCH
23-05-2021,2021-2022,1,P/M/A33,CREDIT,MOBILE,1,11098.22,11598.22,BUDGET PHONE
23-05-2021,2021-2022,1,P/M/A33,DEBIT,MOBILE,1,11098.22,11598.22,BUDGET PHONE
23-05-2021,2021-2022,1,P/M/A54,MOBILE PAYMENTS,MOBILE,1,6375,6875,BUDGET PHONE
23-05-2021,2021-2022,1,P/M/A59,MOBILE PAYMENTS,MOBILE,1,12000,12500,BUDGET PHONE
25-05-2021,2021-2022,1,P/M/A23,CREDIT,MOBILE,1,750,1250,BUDGET PHONE
25-05-2021,2021-2022,1,P/M/A34,CASH,MOBILE,1,12803.58,13303.58,BUDGET PHONE
25-05-2021,2021-2022,1,P/M/A40,DEBIT,MOBILE,1,40562.5,41062.5,PREMIUM MIDRANGE PHONE
25-05-2021,2021-2022,1,P/M/A61,CREDIT,MOBILE,1,8160.72,8660.72,BUDGET PHONE
26-05-2021,2021-2022,1,P/M/A53,DEBIT,MOBILE,1,5026.78,5526.78,BUDGET PHONE
27-05-2021,2021-2022,1,P/M/A34,CREDIT,MOBILE,1,12803.58,13303.58,BUDGET PHONE
28-05-2022,2022-2023,1,P/A/35,CASH,ACCESSORY,1,1745.76,2245.76,COVER
28-05-2022,2022-2023,1,P/A/35,MOBILE PAYMENTS,ACCESSORY,1,1618.64,2118.64,COVER
28-05-2022,2022-2023,1,P/A/38,DEBIT,ACCESSORY,1,2042.38,2542.38,COVER
28-05-2021,2021-2022,1,P/M/A34,CREDIT,MOBILE,1,12803.58,13303.58,BUDGET PHONE
28-05-2021,2021-2022,1,P/M/A59,MOBILE PAYMENTS,MOBILE,1,12000,12500,BUDGET PHONE
28-05-2021,2021-2022,1,P/M/A59,CASH,MOBILE,1,12000,12500,BUDGET PHONE
28-05-2021,2021-2022,1,P/M/A62,CREDIT,MOBILE,1,14232.14,14732.14,BUDGET PHONE
29-05-2021,2021-2022,1,P/M/A19,DEBIT,MOBILE,1,30741.08,31241.08,PREMIUM MIDRANGE PHONE
29-05-2021,2021-2022,1,P/M/A42,DEBIT,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
30-05-2021,2021-2022,1,P/M/A24,CREDIT,MOBILE,1,973.22,1473.22,BUDGET PHONE
30-05-2021,2021-2022,1,P/M/A42,MOBILE PAYMENTS,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
30-05-2021,2021-2022,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
30-05-2021,2021-2022,1,P/M/A59,DEBIT,MOBILE,1,14232.14,14732.14,BUDGET PHONE
30-05-2021,2021-2022,1,P/M/A62,DEBIT,MOBILE,1,14232.14,14732.14,BUDGET PHONE
31-05-2021,2021-2022,1,P/M/A25,MOBILE PAYMENTS,MOBILE,1,1285.72,1785.72,BUDGET PHONE
31-05-2021,2021-2022,1,P/M/A33,MOBILE PAYMENTS,MOBILE,1,11991.08,12491.08,BUDGET PHONE
31-05-2021,2021-2022,1,P/M/A43,CREDIT,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
01-06-2022,2022-2023,1,P/A/38,CREDIT,ACCESSORY,1,2127.12,2627.12,COVER
01-06-2022,2022-2023,1,P/A/47,CREDIT,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
02-06-2022,2022-2023,1,P/A/35,CREDIT,ACCESSORY,1,2295.76,2795.76,COVER
02-06-2021,2021-2022,1,P/M/A24,CREDIT,MOBILE,1,973.22,1473.22,BUDGET PHONE
02-06-2021,2021-2022,1,P/M/A40,CASH,MOBILE,1,40562.5,41062.5,PREMIUM MIDRANGE PHONE
02-06-2021,2021-2022,1,P/M/A40,CASH,MOBILE,1,40562.5,41062.5,PREMIUM MIDRANGE PHONE
02-06-2021,2021-2022,1,P/M/A53,DEBIT,MOBILE,1,5035.72,5535.72,BUDGET PHONE
02-06-2021,2021-2022,1,P/M/A59,CREDIT,MOBILE,1,12000,12500,BUDGET PHONE
02-06-2021,2021-2022,1,P/M/A59,CASH,MOBILE,1,12000,12500,BUDGET PHONE
03-06-2022,2022-2023,1,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,516.1,1016.1,CHARGER 
03-06-2021,2021-2022,1,P/M/A43,DEBIT,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
03-06-2021,2021-2022,1,P/M/A61,CREDIT,MOBILE,1,8160.72,8660.72,BUDGET PHONE
04-06-2021,2021-2022,1,P/M/A42,CREDIT,MOBILE,1,51196.42,51696.42,FLAGSHIP PHONE
04-06-2021,2021-2022,1,P/M/A42,DEBIT,MOBILE,1,51196.43,51696.43,FLAGSHIP PHONE
05-06-2022,2022-2023,1,P/A/9,DEBIT,ACCESSORY,1,18983.06,19483.06,GALAXY WATCH
05-06-2021,2021-2022,1,P/M/A55,MOBILE PAYMENTS,MOBILE,1,6375,6875,BUDGET PHONE
05-06-2021,2021-2022,1,P/M/A55,DEBIT,MOBILE,1,6375,6875,BUDGET PHONE
05-06-2021,2021-2022,1,P/M/A59,MOBILE PAYMENTS,MOBILE,1,12000,12500,BUDGET PHONE
05-06-2021,2021-2022,1,P/M/A59,CREDIT,MOBILE,1,14232.14,14732.14,BUDGET PHONE
05-06-2021,2021-2022,1,P/M/A59,DEBIT,MOBILE,1,14232.14,14732.14,BUDGET PHONE
06-06-2022,2022-2023,1,P/A/9,MOBILE PAYMENTS,ACCESSORY,1,18983.06,19483.06,GALAXY WATCH
06-06-2022,2022-2023,1,P/A/9,MOBILE PAYMENTS,ACCESSORY,1,18983.06,19483.06,GALAXY WATCH
06-06-2021,2021-2022,1,P/M/A40,CREDIT,MOBILE,1,40562.5,41062.5,PREMIUM MIDRANGE PHONE
06-06-2021,2021-2022,1,P/M/A43,CREDIT,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
06-06-2021,2021-2022,1,P/M/A55,CREDIT,MOBILE,1,6375,6875,BUDGET PHONE
06-06-2021,2021-2022,1,P/M/A59,CASH,MOBILE,1,11991.08,12491.08,BUDGET PHONE
07-06-2022,2022-2023,1,P/A/35,CASH,ACCESSORY,1,2041.52,2541.52,COVER
08-06-2022,2022-2023,1,P/A/48,CASH,ACCESSORY,1,770.34,1270.34,WIRELESS HEADSET
08-06-2021,2021-2022,1,P/M/A34,MOBILE PAYMENTS,MOBILE,1,12803.58,13303.58,BUDGET PHONE
09-06-2021,2021-2022,1,P/M/A32,MOBILE PAYMENTS,MOBILE,1,13339.28,13839.28,BUDGET PHONE
09-06-2021,2021-2022,1,P/M/A40,CASH,MOBILE,1,40562.5,41062.5,PREMIUM MIDRANGE PHONE
09-06-2021,2021-2022,1,P/M/A55,CREDIT,MOBILE,1,6375,6875,BUDGET PHONE
10-06-2021,2021-2022,1,P/M/A22,MOBILE PAYMENTS,MOBILE,1,29848.22,30348.22,PREMIUM MIDRANGE PHONE
10-06-2021,2021-2022,1,P/M/A42,CREDIT,MOBILE,1,54767.86,55267.86,FLAGSHIP PHONE
11-06-2021,2021-2022,1,P/M/A24,MOBILE PAYMENTS,MOBILE,1,928.58,1428.58,BUDGET PHONE
11-06-2021,2021-2022,1,P/M/A55,CREDIT,MOBILE,1,6196.42,6696.42,BUDGET PHONE
11-06-2021,2021-2022,1,P/M/A59,DEBIT,MOBILE,1,11991.08,12491.08,BUDGET PHONE
12-06-2022,2022-2023,1,P/A/35,CREDIT,ACCESSORY,1,1788.14,2288.14,COVER
12-06-2021,2021-2022,1,P/M/A59,CREDIT,MOBILE,1,14223.22,14723.22,BUDGET PHONE
12-06-2021,2021-2022,1,P/M/A62,CASH,MOBILE,1,14232.14,14732.14,BUDGET PHONE
12-06-2021,2021-2022,1,P/M/A63,MOBILE PAYMENTS,MOBILE,5,12089.29,62946.43,BUDGET PHONE
13-06-2022,2022-2023,1,P/A/22,MOBILE PAYMENTS,ACCESSORY,1,516.1,1016.1,CHARGER 
13-06-2021,2021-2022,1,P/M/A23,CASH,MOBILE,1,750,1250,BUDGET PHONE
13-06-2021,2021-2022,1,P/M/A43,MOBILE PAYMENTS,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
